"REF","S.DATE","CEN.DATE","E.DATE","Month","fMonth","decimal_day","HAUL.TM","binary_HAUL.TM","beta_HAUL.TM","SURF.TM","DIVE.TM","Waterlevel","Tide_cat","Tide_cat_abbr","Air_Temperature","Windspeed","Precipitation","solar_elevation","Night_Day","Sunrise","Sunset","Dawn","Dusk","Light_cat","moon_phase","Moon_cat","Sex","Weight_kg","Length_cm","Location"
"pv68-F53_Iris-14",2020-01-26 08:00:00,2020-01-26 09:00:00,2020-01-26 10:00:00,1,"1",26,100,1,1,0,0,67.3,"(64,80]","HAT",5.76,9.76666666666667,0,6.18992042817061,"1_Day",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Day",0.99106179269926,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-26 10:00:00,2020-01-26 11:00:00,2020-01-26 12:00:00,1,"1",26,100,1,1,0,0,58.8,"(58,59]","NN1954",6.04,11.4666666666667,0,11.6981745577546,"1_Day",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Day",0.991055726583201,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-26 12:00:00,2020-01-26 13:00:00,2020-01-26 14:00:00,1,"1",26,100,1,1,0,0,64.7,"(64,80]","HAT",6.38,9.83333333333333,0,9.83776786368519,"1_Day",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Day",0.991060037143985,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-26 14:00:00,2020-01-26 15:00:00,2020-01-26 16:00:00,1,"1",26,100,1,1,0,0,75,"(64,80]","HAT",6.2,9.46666666666667,0,1.374022594,"1_Day",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Day",0.991052530557113,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-26 16:00:00,2020-01-26 17:00:00,2020-01-26 18:00:00,1,"1",26,100,1,1,0,0,79,"(64,80]","HAT",6.1,8.73333333333333,0,-12.2609470399918,"2_Night",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Night",0.991053294610021,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-26 18:00:00,2020-01-26 19:00:00,2020-01-26 20:00:00,1,"1",26,100,1,1,0,0,78,"(64,80]","HAT",5.96,9.6,0,-27.3960922489309,"2_Night",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Night",0.991057657037768,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-26 20:00:00,2020-01-26 21:00:00,2020-01-26 22:00:00,1,"1",26,61.1,0,0.611,7.5,31.4,68.3,"(64,80]","HAT",5.98,10.5,0.4,-41.174985020019,"2_Night",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Night",0.991058857965613,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-26 22:00:00,2020-01-26 23:00:00,2020-01-27 00:00:00,1,"1",26,0,0,0,17.8,82.2,58.7,"(58,59]","NN1954",5.98,11.4333333333333,0.05,-48.9373868775508,"2_Night",2020-01-26 07:42:09,2020-01-26 15:18:44,2020-01-26 06:03:14,2020-01-26 16:57:30,"Night",0.991053918800254,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 00:00:00,2020-01-27 01:00:00,2020-01-27 02:00:00,1,"1",27,0,0,0,27.7,72.3,62.7,"(61,64]","MHWS",5.86,11.4,0,-46.1646513260653,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Night",0.959767393705901,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 02:00:00,2020-01-27 03:00:00,2020-01-27 04:00:00,1,"1",27,0,0,0,25.2,74.8,71.5,"(64,80]","HAT",5.6,11.5,0,-34.6814105091313,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Night",0.959752454647179,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 04:00:00,2020-01-27 05:00:00,2020-01-27 06:00:00,1,"1",27,0,0,0,15.8,84.2,72.5,"(64,80]","HAT",5.64,11.2,0.5,-19.7346964798393,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Night",0.959749075697236,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 06:00:00,2020-01-27 07:00:00,2020-01-27 08:00:00,1,"1",27,0,0,0,14.5,85.5,78.2,"(64,80]","HAT",5.6,10.8,0.15,-5.07823504464855,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Dawn",0.95975414234308,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 08:00:00,2020-01-27 09:00:00,2020-01-27 10:00:00,1,"1",27,0,0,0,13.7,86.3,71,"(64,80]","HAT",5.56,11.5666666666667,0.25,6.41020797080957,"1_Day",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Day",0.959740804183329,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 10:00:00,2020-01-27 11:00:00,2020-01-27 12:00:00,1,"1",27,0,0,0,13.4,86.6,60.8,"(59,61]","MHW",5.46,11.8333333333333,0.8,11.9460530401665,"1_Day",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Day",0.959746633012899,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 12:00:00,2020-01-27 13:00:00,2020-01-27 14:00:00,1,"1",27,0,0,0,13.8,86.2,63.6,"(61,64]","MHWS",5.48,10.7,2.6,10.0945687038953,"1_Day",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Day",0.959769412380682,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 14:00:00,2020-01-27 15:00:00,2020-01-27 16:00:00,1,"1",27,0,0,0,15,85,78.6,"(64,80]","HAT",5.9,9.93333333333333,1.25,1.60406899866649,"1_Day",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Day",0.95973892725754,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 16:00:00,2020-01-27 17:00:00,2020-01-27 18:00:00,1,"1",27,0,0,0,26,74,81.3,"(80,140]","HighHigh",5.82,9.03333333333333,0,-12.0162190464046,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Night",0.959737254068282,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 18:00:00,2020-01-27 19:00:00,2020-01-27 20:00:00,1,"1",27,0,0,0,25,75,84.9,"(80,140]","HighHigh",5.54,8.73333333333333,0,-27.1529517634738,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Night",0.959739317918719,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 20:00:00,2020-01-27 21:00:00,2020-01-27 22:00:00,1,"1",27,0,0,0,12.1,87.9,78.4,"(64,80]","HAT",5.58,6.13333333333333,0,-40.9213292173411,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Night",0.959755025147209,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-27 22:00:00,2020-01-27 23:00:00,2020-01-28 00:00:00,1,"1",27,0,0,0,26.8,73.2,70.2,"(64,80]","HAT",4.96,6.96666666666667,0.65,-48.6773014431147,"2_Night",2020-01-27 07:40:07,2020-01-27 15:21:12,2020-01-27 06:01:40,2020-01-27 16:59:30,"Night",0.959768995052515,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 00:00:00,2020-01-28 01:00:00,2020-01-28 02:00:00,1,"1",28,0,0,0,16.5,83.5,65.6,"(64,80]","HAT",4.82,5.06666666666667,0,-45.9318652121823,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Night",0.904239742608356,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 02:00:00,2020-01-28 03:00:00,2020-01-28 04:00:00,1,"1",28,63.9,0,0.639,8.4,27.7,71.6,"(64,80]","HAT",3.78,3.4,0,-34.4811888056642,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Night",0.904255229901706,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 04:00:00,2020-01-28 05:00:00,2020-01-28 06:00:00,1,"1",28,100,1,1,0,0,70.2,"(64,80]","HAT",2.84,1.4,0,-19.5431450253424,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Night",0.904239399571246,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 06:00:00,2020-01-28 07:00:00,2020-01-28 08:00:00,1,"1",28,100,1,1,0,0,78.8,"(64,80]","HAT",3.14,3.43333333333333,0.3,-4.87098962705896,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Dawn",0.904283434094237,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 08:00:00,2020-01-28 09:00:00,2020-01-28 10:00:00,1,"1",28,5.7,0,0.057,21.6,72.7,73.1,"(64,80]","HAT",3.76,5.06666666666667,0,6.63683129016886,"1_Day",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Day",0.904239627103612,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 10:00:00,2020-01-28 11:00:00,2020-01-28 12:00:00,1,"1",28,0,0,0,15.5,84.5,64.2,"(64,80]","HAT",4.08,7.03333333333333,0.35,12.1997204311696,"1_Day",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Day",0.904268606985231,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 12:00:00,2020-01-28 13:00:00,2020-01-28 14:00:00,1,"1",28,0,0,0,14.7,85.3,58.2,"(58,59]","NN1954",4.56,7.66666666666667,0.35,10.356294567908,"1_Day",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Day",0.904272508950883,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 14:00:00,2020-01-28 15:00:00,2020-01-28 16:00:00,1,"1",28,0,0,0,14.2,85.8,70.1,"(64,80]","HAT",4.82,7.9,0.05,1.83987104316792,"1_Day",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Day",0.904242514383227,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 16:00:00,2020-01-28 17:00:00,2020-01-28 18:00:00,1,"1",28,0,0,0,14.6,85.4,79.4,"(64,80]","HAT",3.98,8,0.8,-11.7682455881718,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Dusk",0.904254826743327,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 18:00:00,2020-01-28 19:00:00,2020-01-28 20:00:00,1,"1",28,0,0,0,20.7,79.3,91.6,"(80,140]","HighHigh",3.22,8.46666666666667,0.9,-26.9066349698183,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Night",0.904258117242559,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 20:00:00,2020-01-28 21:00:00,2020-01-28 22:00:00,1,"1",28,0,0,0,24.6,75.4,87.4,"(80,140]","HighHigh",2.88,7.13333333333333,0.6,-40.66382002621,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Night",0.904250483172063,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-28 22:00:00,2020-01-28 23:00:00,2020-01-29 00:00:00,1,"1",28,0,0,0,27,73,75.9,"(64,80]","HAT",3.06,5.73333333333333,0,-48.4120142858953,"2_Night",2020-01-28 07:38:03,2020-01-28 15:23:42,2020-01-28 06:00:04,2020-01-28 17:01:31,"Night",0.904263072354585,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 00:00:00,2020-01-29 01:00:00,2020-01-29 02:00:00,1,"1",29,0,0,0,17.1,82.9,74.3,"(64,80]","HAT",3.46,5.16666666666667,0.05,-45.6926664866236,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Night",0.826956003457043,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 02:00:00,2020-01-29 03:00:00,2020-01-29 04:00:00,1,"1",29,0,0,0,12.7,87.3,87.1,"(80,140]","HighHigh",3.68,4.93333333333333,0,-34.2743142639136,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Night",0.826997467777127,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 04:00:00,2020-01-29 05:00:00,2020-01-29 06:00:00,1,"1",29,0,0,0,14.2,85.8,95,"(80,140]","HighHigh",3.52,4.8,0.95,-19.3450926541155,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Night",0.826958483583587,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 06:00:00,2020-01-29 07:00:00,2020-01-29 08:00:00,1,"1",29,0,0,0,24,76,97.9,"(80,140]","HighHigh",3.24,4.26666666666667,0,-4.65708377897873,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Dawn",0.826971314128984,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 08:00:00,2020-01-29 09:00:00,2020-01-29 10:00:00,1,"1",29,0,0,0,16.9,83.1,83.3,"(80,140]","HighHigh",2.86,5.23333333333333,0.3,6.86970434230443,"1_Day",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Day",0.826966888086139,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 10:00:00,2020-01-29 11:00:00,2020-01-29 12:00:00,1,"1",29,0,0,0,16.2,83.8,69.8,"(64,80]","HAT",2.96,4.56666666666667,0,12.4590768473159,"1_Day",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Day",0.826971064963163,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 12:00:00,2020-01-29 13:00:00,2020-01-29 14:00:00,1,"1",29,0,0,0,18.5,81.5,65.8,"(64,80]","HAT",3.04,3.46666666666667,0.55,10.6228354410081,"1_Day",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Day",0.827010760626653,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 14:00:00,2020-01-29 15:00:00,2020-01-29 16:00:00,1,"1",29,0,0,0,20.9,79.1,72.3,"(64,80]","HAT",3.1,2.8,0,2.08117322175281,"1_Day",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Day",0.827000203820243,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 16:00:00,2020-01-29 17:00:00,2020-01-29 18:00:00,1,"1",29,23.5,0,0.235,24.5,52,76.6,"(64,80]","HAT",2.54,1.23333333333333,0,-11.5171263751952,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Dusk",0.82701544935711,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 18:00:00,2020-01-29 19:00:00,2020-01-29 20:00:00,1,"1",29,95.8,1,0.958,4.2,0,80.1,"(80,140]","HighHigh",1.84,2.4,0,-26.657234900842,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Night",0.826965339247634,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 20:00:00,2020-01-29 21:00:00,2020-01-29 22:00:00,1,"1",29,88.3,1,0.883,10.5,1.2,73.3,"(64,80]","HAT",1.1,2.73333333333333,0,-40.4025528828318,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Night",0.826955194396711,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-29 22:00:00,2020-01-29 23:00:00,2020-01-30 00:00:00,1,"1",29,100,1,1,0,0,64.9,"(64,80]","HAT",1.48,2.2,0,-48.1416381509922,"2_Night",2020-01-29 07:35:56,2020-01-29 15:26:12,2020-01-29 05:58:26,2020-01-29 17:03:33,"Night",0.826978345525055,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 00:00:00,2020-01-30 01:00:00,2020-01-30 02:00:00,1,"1",30,100,1,1,0,0,66.2,"(64,80]","HAT",0.92,3.06666666666667,0,-45.447161631927,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Night",0.732054665595083,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 02:00:00,2020-01-30 03:00:00,2020-01-30 04:00:00,1,"1",30,50.2,0,0.502,28.6,21.2,72.1,"(64,80]","HAT",0.76,3.23333333333333,0,-34.0608689289525,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Night",0.732052719857099,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 04:00:00,2020-01-30 05:00:00,2020-01-30 06:00:00,1,"1",30,0,0,0,19.5,80.5,70.9,"(64,80]","HAT",0.84,3.03333333333333,0,-19.1406141937885,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Night",0.732051087735207,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 06:00:00,2020-01-30 07:00:00,2020-01-30 08:00:00,1,"1",30,0,0,0,16.8,83.2,68.4,"(64,80]","HAT",0.28,3.5,0,-4.43654229316641,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Dawn",0.731995435894779,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 08:00:00,2020-01-30 09:00:00,2020-01-30 10:00:00,1,"1",30,0,0,0,14.1,85.9,66.3,"(64,80]","HAT",-0.26,2.56666666666667,0,7.10873778843643,"1_Day",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Day",0.732000693370397,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 10:00:00,2020-01-30 11:00:00,2020-01-30 12:00:00,1,"1",30,0,0,0,17.8,82.2,61.8,"(61,64]","MHWS",0.34,2.46666666666667,0,12.7240206575776,"1_Day",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Day",0.732056484793519,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 12:00:00,2020-01-30 13:00:00,2020-01-30 14:00:00,1,"1",30,0,0,0,22.3,77.7,55.8,"(50,56]","MSL",0.42,1.66666666666667,0,10.8940803695065,"1_Day",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Day",0.732054582149332,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 14:00:00,2020-01-30 15:00:00,2020-01-30 16:00:00,1,"1",30,0,0,0,20,80,58.4,"(58,59]","NN1954",0.3,2.16666666666667,0.1,2.32771801955487,"1_Day",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Day",0.732036198128834,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 16:00:00,2020-01-30 17:00:00,2020-01-30 18:00:00,1,"1",30,0,0,0,21.3,78.7,59.1,"(59,61]","MHW",0.38,2.5,0,-11.2629600145038,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Dusk",0.732019571931744,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 18:00:00,2020-01-30 19:00:00,2020-01-30 20:00:00,1,"1",30,0,0,0,12.7,87.3,65.1,"(64,80]","HAT",0.82,3.93333333333333,0,-26.4048433515542,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Night",0.732037248332121,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 20:00:00,2020-01-30 21:00:00,2020-01-30 22:00:00,1,"1",30,0,0,0,10.9,89.1,75.8,"(64,80]","HAT",1.72,7.46666666666667,0.2,-40.1376221510835,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Night",0.732052592865708,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-30 22:00:00,2020-01-30 23:00:00,2020-01-31 00:00:00,1,"1",30,0,0,0,14.7,85.3,88.6,"(80,140]","HighHigh",1.74,7.1,1.1,-47.8662858079173,"2_Night",2020-01-30 07:33:47,2020-01-30 15:28:43,2020-01-30 05:56:44,2020-01-30 17:05:37,"Night",0.731988284695807,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 00:00:00,2020-01-31 01:00:00,2020-01-31 02:00:00,1,"1",31,0,0,0,17.2,82.8,76.7,"(64,80]","HAT",1.24,5.96666666666667,1.2,-45.1954596186755,"2_Night",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Night",0.624762405603211,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 02:00:00,2020-01-31 03:00:00,2020-01-31 04:00:00,1,"1",31,0,0,0,16.7,83.3,62.6,"(61,64]","MHWS",1.48,6.4,0.15,-33.8409385286015,"2_Night",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Night",0.624708613089507,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 04:00:00,2020-01-31 05:00:00,2020-01-31 06:00:00,1,"1",31,0,0,0,24.8,75.2,60.3,"(59,61]","MHW",1.6,4.66666666666667,0.2,-18.9297879675625,"2_Night",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Night",0.62471004775258,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 06:00:00,2020-01-31 07:00:00,2020-01-31 08:00:00,1,"1",31,0,0,0,40.2,59.8,69,"(64,80]","HAT",1.6,3.96666666666667,0,-4.2093785804251,"2_Night",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Dawn",0.624714525856482,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 08:00:00,2020-01-31 09:00:00,2020-01-31 10:00:00,1,"1",31,0,0,0,16.3,83.7,93.4,"(80,140]","HighHigh",1.72,1.9,0,7.35383912004568,"1_Day",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Day",0.62468915727844,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 10:00:00,2020-01-31 11:00:00,2020-01-31 12:00:00,1,"1",31,0,0,0,21.9,78.1,98,"(80,140]","HighHigh",1.98,3.03333333333333,0.1,12.9944485785218,"1_Day",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Day",0.624718765529019,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 12:00:00,2020-01-31 13:00:00,2020-01-31 14:00:00,1,"1",31,0,0,0,20.6,79.4,91,"(80,140]","HighHigh",2.84,5.5,0,11.1699175768901,"1_Day",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Day",0.624761939464934,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 14:00:00,2020-01-31 15:00:00,2020-01-31 16:00:00,1,"1",31,0,0,0,14.2,85.8,83.3,"(80,140]","HighHigh",3.34,8.63333333333333,0,2.57924927072415,"1_Day",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Day",0.62469312150384,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 16:00:00,2020-01-31 17:00:00,2020-01-31 18:00:00,1,"1",31,0,0,0,21.1,78.9,86.8,"(80,140]","HighHigh",3.72,6.3,0,-11.0058439121758,"2_Night",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Dusk",0.624683079666218,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 18:00:00,2020-01-31 19:00:00,2020-01-31 20:00:00,1,"1",31,0,0,0,35.2,64.8,88.3,"(80,140]","HighHigh",4.54,7.73333333333333,0,-26.1495508358242,"2_Night",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Night",0.624719554625206,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2020-01-31 20:00:00,2020-01-31 21:00:00,2020-01-31 22:00:00,1,"1",31,0,0,0,11.2,88.8,95.7,"(80,140]","HighHigh",4.92,7.36666666666667,0,-39.8691210917757,"2_Night",2020-01-31 07:31:36,2020-01-31 15:31:14,2020-01-31 05:55:00,2020-01-31 17:07:41,"Night",0.624715530910061,NA,"F",53,120,"Bolaerne_2019"
