"ref","S.DATE","E.DATE","LAT","LON"
"gp10-685-07","31/08/2007 18:15","31/08/2007 19:36",68.9953,15.0511
"gp10-685-07","01/09/2007 07:13","01/09/2007 08:59",69.0207,15.0631
"gp10-685-07","01/09/2007 17:54","01/09/2007 19:37",69.0209,15.062
"gp10-685-07","01/09/2007 20:16","01/09/2007 21:19",69.0211,15.0618
"gp10-685-07","02/09/2007 06:58","02/09/2007 10:29",69.0209,15.0617
"gp10-685-07","02/09/2007 10:31","02/09/2007 11:28",69.0219,15.0636
"gp10-685-07","02/09/2007 19:00","03/09/2007 00:57",69.0211,15.0617
"gp10-685-07","03/09/2007 06:51","03/09/2007 13:42",69.021,15.0597
"gp10-685-07","03/09/2007 19:02","04/09/2007 01:35",69.0208,15.0607
"gp10-685-07","04/09/2007 01:36","04/09/2007 02:21",69.0209,15.0601
"gp10-685-07","04/09/2007 07:30","04/09/2007 10:37",69.0212,15.0613
"gp10-685-07","04/09/2007 11:16","04/09/2007 14:23",69.0208,15.0614
"gp10-685-07","04/09/2007 19:56","05/09/2007 02:05",69.0206,15.0596
"gp10-685-07","06/09/2007 01:51","06/09/2007 02:06",69.0209,15.0609
"gp10-685-07","06/09/2007 02:06","06/09/2007 02:44",69.0212,15.0626
"gp10-685-07","06/09/2007 13:17","06/09/2007 14:52",69.0212,15.0613
"gp10-685-07","06/09/2007 23:22","07/09/2007 03:14",69.0212,15.0597
"gp10-685-07","07/09/2007 03:34","07/09/2007 05:01",69.0211,15.0608
"gp10-685-07","07/09/2007 16:16","07/09/2007 18:20",69.0209,15.0613
"gp10-685-07","08/09/2007 00:54","08/09/2007 06:51",69.0218,15.0605
"gp10-685-07","08/09/2007 13:49","08/09/2007 19:16",69.0208,15.059
"gp10-685-07","09/09/2007 15:20","09/09/2007 19:30",69.0211,15.0606
"gp10-685-07","10/09/2007 15:19","10/09/2007 16:48",69.0213,15.0633
"gp10-685-07","10/09/2007 20:11","10/09/2007 20:31",69.0206,15.0603
"gp10-685-07","11/09/2007 19:31","11/09/2007 19:57",69.0209,15.0613
"gp10-685-07","12/09/2007 20:45","12/09/2007 21:23",69.0211,15.0595
"gp10-685-07","12/09/2007 21:25","12/09/2007 21:52",69.0212,15.0595
"gp10-685-07","13/09/2007 19:14","13/09/2007 21:27",69.0207,15.0614
"gp10-685-07","14/09/2007 20:13","14/09/2007 21:46",69.0211,15.0604
"gp10-685-07","15/09/2007 09:41","15/09/2007 10:37",69.0212,15.0626
"gp10-685-07","15/09/2007 17:18","15/09/2007 22:27",69.0212,15.0599
"gp10-685-07","16/09/2007 19:06","16/09/2007 22:37",69.0215,15.0609
"gp10-685-07","16/09/2007 22:37","16/09/2007 23:09",69.0214,15.0613
"gp10-685-07","17/09/2007 18:22","17/09/2007 23:13",69.0209,15.0606
"gp10-685-07","18/09/2007 20:55","18/09/2007 21:43",69.0212,15.0611
"gp10-685-07","19/09/2007 18:55","19/09/2007 20:41",69.0217,15.0598
"gp10-685-07","19/09/2007 20:40","20/09/2007 01:31",69.0213,15.0599
"gp10-685-07","20/09/2007 20:51","21/09/2007 01:25",69.0212,15.0594
"gp10-685-07","21/09/2007 22:53","22/09/2007 03:27",69.0211,15.061
"gp10-685-07","22/09/2007 23:45","23/09/2007 05:36",69.021,15.0596
"gp10-685-07","24/09/2007 00:11","24/09/2007 06:02",69.0222,15.0571
"gp10-685-07","24/09/2007 12:59","24/09/2007 19:20",69.021,15.0607
"gp10-685-07","25/09/2007 01:34","25/09/2007 03:04",69.0211,15.0592
"gp10-685-07","25/09/2007 15:46","25/09/2007 18:47",69.0211,15.061
"gp10-685-07","25/09/2007 18:58","25/09/2007 19:31",69.0215,15.0601
"gp10-685-07","27/09/2007 03:59","27/09/2007 08:03",69.0211,15.062
"gp10-685-07","27/09/2007 08:49","27/09/2007 09:21",69.0218,15.0629
"gp10-685-07","27/09/2007 16:14","27/09/2007 20:06",69.0208,15.0606
"gp10-685-07","27/09/2007 20:06","27/09/2007 20:42",69.0212,15.0602
"gp10-685-07","27/09/2007 20:42","27/09/2007 21:00",69.0212,15.0601
"gp10-685-07","28/09/2007 16:02","28/09/2007 21:35",69.0197,15.0609
"gp10-685-07","29/09/2007 04:34","29/09/2007 05:58",69.0211,15.0613
"gp10-685-07","29/09/2007 06:04","29/09/2007 08:02",69.0211,15.0621
"gp10-685-07","29/09/2007 08:25","29/09/2007 08:58",69.0213,15.062
"gp10-685-07","29/09/2007 16:08","29/09/2007 22:35",69.0209,15.0604
"gp10-685-07","30/09/2007 16:11","30/09/2007 17:08",69.021,15.0602
"gp10-685-07","30/09/2007 17:13","30/09/2007 20:38",69.0211,15.0607
"gp10-685-07","01/10/2007 07:50","01/10/2007 09:42",69.0241,15.0833
"gp10-685-07","01/10/2007 16:48","02/10/2007 00:09",69.0208,15.061
"gp10-685-07","02/10/2007 20:53","02/10/2007 21:53",69.0213,15.0612
"gp10-685-07","03/10/2007 16:55","03/10/2007 20:11",69.0212,15.0609
"gp10-685-07","03/10/2007 20:24","04/10/2007 02:03",69.0211,15.0612
"gp10-685-07","07/10/2007 01:07","07/10/2007 01:31",69.021,15.0613
"gp10-685-07","07/10/2007 01:32","07/10/2007 06:06",69.0212,15.0618
"gp10-685-07","07/10/2007 14:27","07/10/2007 17:34",69.0207,15.0705
"gp10-685-07","07/10/2007 17:35","07/10/2007 18:20",69.0202,15.083
"gp10-685-07","08/10/2007 05:10","08/10/2007 06:50",69.021,15.061
"gp10-685-07","09/10/2007 01:33","09/10/2007 05:10",69.0219,15.063
"gp10-685-07","17/10/2007 04:43","17/10/2007 11:16",68.9658,14.9406
"gp10-685-07","17/10/2007 17:57","17/10/2007 18:33",68.9665,14.9494
"gp10-685-07","19/10/2007 10:07","19/10/2007 12:08",68.9643,14.948
"gp10-685-07","20/10/2007 23:29","21/10/2007 00:55",68.9645,14.9484
"gp10-685-07","21/10/2007 02:05","21/10/2007 03:17",68.9664,14.947
"gp10-685-07","21/10/2007 03:19","21/10/2007 04:31",68.9663,14.944
"gp10-685-07","21/10/2007 15:15","21/10/2007 17:13",68.9666,14.9485
"gp10-685-07","21/10/2007 17:43","21/10/2007 18:18",68.9662,14.948
"gp10-685-07","21/10/2007 21:59","22/10/2007 02:39",68.9655,14.939
"gp10-685-07","22/10/2007 02:53","22/10/2007 03:37",68.9668,14.9478
"gp10-685-07","22/10/2007 03:38","22/10/2007 04:23",68.9667,14.9463
"gp10-685-07","22/10/2007 14:05","22/10/2007 15:11",68.9638,14.9406
"gp10-685-07","22/10/2007 23:45","23/10/2007 02:58",68.9669,14.9512
"gp10-685-07","24/10/2007 14:35","24/10/2007 17:54",68.9642,14.9478
"gp10-685-07","24/10/2007 17:54","24/10/2007 18:47",68.9644,14.9482
"gp10-685-07","25/10/2007 02:15","25/10/2007 04:37",68.9645,14.9478
"gp10-685-07","25/10/2007 14:11","25/10/2007 19:38",68.9646,14.9476
"gp10-685-07","25/10/2007 19:42","25/10/2007 20:00",68.9646,14.9469
"gp10-685-07","26/10/2007 00:47","26/10/2007 05:18",68.9644,14.9486
"gp10-685-07","26/10/2007 15:17","26/10/2007 19:24",68.9645,14.9482
"gp10-685-07","26/10/2007 19:25","26/10/2007 20:13",68.9644,14.9483
"gp10-685-07","27/10/2007 04:26","27/10/2007 06:12",68.9627,14.9478
"gp10-685-07","27/10/2007 17:15","27/10/2007 20:01",68.9647,14.9483
"gp10-685-07","28/10/2007 05:23","28/10/2007 08:45",68.9645,14.9477
"gp10-685-07","28/10/2007 08:56","28/10/2007 09:26",68.9643,14.9479
"gp10-685-07","28/10/2007 17:59","28/10/2007 20:42",68.9645,14.9481
"gp10-685-07","29/10/2007 04:36","29/10/2007 09:57",68.9647,14.9477
"gp10-685-07","29/10/2007 15:42","30/10/2007 00:03",68.9667,14.9485
"gp10-685-07","30/10/2007 06:43","30/10/2007 09:35",68.9671,14.9491
"gp10-685-07","30/10/2007 17:38","30/10/2007 22:15",68.9656,14.9487
"gp10-685-07","31/10/2007 09:15","31/10/2007 10:09",68.9646,14.947
"gp10-685-07","31/10/2007 10:10","31/10/2007 11:00",68.9643,14.9479
"gp10-685-07","31/10/2007 16:43","31/10/2007 17:00",68.9666,14.9496
"gp10-685-07","31/10/2007 17:11","01/11/2007 00:14",68.9667,14.9488
"gp10-685-07","02/11/2007 20:03","03/11/2007 00:49",68.9659,14.9489
"gp10-685-07","03/11/2007 13:44","03/11/2007 15:04",68.9668,14.9473
"gp10-685-07","03/11/2007 16:07","03/11/2007 17:59",68.9664,14.9486
"gp10-685-07","03/11/2007 18:36","03/11/2007 19:00",68.9666,14.9499
"gp10-685-07","03/11/2007 20:56","04/11/2007 01:39",68.9667,14.9471
"gp10-685-07","05/11/2007 01:25","05/11/2007 04:14",68.9645,14.9482
"gp10-685-07","06/11/2007 16:39","06/11/2007 17:18",68.9638,14.9487
"gp10-685-07","07/11/2007 02:57","07/11/2007 04:15",69.0221,15.0644
"gp10-685-07","07/11/2007 16:02","07/11/2007 17:32",69.0212,15.0614
"gp10-685-07","07/11/2007 17:40","07/11/2007 18:06",69.0213,15.0633
"gp10-685-07","07/11/2007 18:06","07/11/2007 18:51",69.0214,15.0642
"gp10-685-07","07/11/2007 18:52","07/11/2007 19:33",69.0215,15.0612
"gp10-685-07","08/11/2007 09:13","08/11/2007 10:10",68.9679,14.9431
"gp10-685-07","08/11/2007 16:14","08/11/2007 16:40",68.9659,14.954
"gp10-685-07","10/11/2007 18:45","10/11/2007 19:57",68.8043,14.7946
"gp10-685-07","11/11/2007 03:11","11/11/2007 05:45",68.804,14.6976
"gp10-685-07","13/11/2007 16:10","13/11/2007 16:28",68.7934,14.8724
"gp10-685-07","13/11/2007 16:37","13/11/2007 16:58",68.7927,14.8773
"gp10-685-07","13/11/2007 16:59","13/11/2007 19:45",68.792,14.8797
"gp10-685-07","13/11/2007 19:52","13/11/2007 20:21",68.792,14.8806
"gp10-685-07","13/11/2007 23:21","14/11/2007 00:03",68.781,14.8888
"gp10-685-07","14/11/2007 04:22","14/11/2007 05:03",68.7792,14.8866
"gp10-685-07","14/11/2007 05:12","14/11/2007 07:43",68.7762,14.8891
"gp10-685-07","14/11/2007 21:08","14/11/2007 21:58",68.7451,14.9066
"gp10-685-07","16/11/2007 19:10","17/11/2007 02:19",68.7451,14.9031
"gp10-685-07","17/11/2007 02:25","17/11/2007 04:14",68.7459,14.9063
"gp10-685-07","17/11/2007 08:23","17/11/2007 09:10",68.7452,14.9032
"gp10-685-07","17/11/2007 09:30","17/11/2007 10:53",68.7446,14.903
"gp10-685-07","18/11/2007 00:09","18/11/2007 02:04",68.7446,14.9023
"gp10-685-07","19/11/2007 17:12","19/11/2007 18:52",68.8055,14.8077
"gp10-685-07","20/11/2007 01:11","20/11/2007 03:42",68.8066,14.8079
"gp10-685-07","20/11/2007 22:38","21/11/2007 02:18",68.8077,14.8063
"gp10-685-07","22/11/2007 01:20","22/11/2007 02:38",68.8066,14.8089
"gp10-685-07","22/11/2007 02:40","22/11/2007 03:04",68.807,14.8091
"gp10-685-07","22/11/2007 03:09","22/11/2007 03:27",68.8072,14.8092
"gp10-685-07","23/11/2007 05:33","23/11/2007 06:33",68.7476,14.9031
"gp10-685-07","23/11/2007 23:21","24/11/2007 00:29",68.7691,14.8871
"gp10-685-07","24/11/2007 02:04","24/11/2007 03:09",68.7699,14.8857
"gp10-685-07","24/11/2007 14:25","24/11/2007 19:46",68.7686,14.8863
"gp10-685-07","25/11/2007 03:15","25/11/2007 03:53",68.7789,14.9134
"gp10-685-07","26/11/2007 15:38","26/11/2007 19:03",68.7835,14.8898
"gp10-685-07","26/11/2007 21:47","26/11/2007 22:10",68.78,14.8854
"gp10-685-07","26/11/2007 22:13","26/11/2007 22:25",68.7796,14.8851
"gp10-685-07","27/11/2007 16:17","27/11/2007 17:25",68.7838,14.8895
"gp10-685-07","27/11/2007 17:33","27/11/2007 22:54",68.7807,14.8871
"gp10-685-07","27/11/2007 23:02","27/11/2007 23:40",68.7813,14.8892
"gp10-685-07","28/11/2007 18:06","28/11/2007 23:51",68.781,14.8919
"gp10-685-07","29/11/2007 15:30","29/11/2007 20:45",68.7797,14.8908
"gp10-685-07","30/11/2007 18:11","01/12/2007 00:56",68.7851,14.8817
"gp10-685-07","01/12/2007 18:09","01/12/2007 21:10",68.7793,14.8942
"gp10-685-07","01/12/2007 21:20","02/12/2007 03:47",68.782,14.8961
"gp10-685-07","03/12/2007 00:52","03/12/2007 02:07",68.8664,14.9176
"gp10-685-07","05/12/2007 15:00","05/12/2007 19:04",68.966,14.9507
"gp10-685-07","08/12/2007 16:38","08/12/2007 19:15",68.9235,15.0237
"gp10-685-07","09/12/2007 03:18","09/12/2007 07:28",68.9185,15.0365
"gp10-685-07","09/12/2007 19:57","09/12/2007 20:12",68.9241,15.0243
"gp10-685-07","10/12/2007 15:27","10/12/2007 18:04",68.921,15.0335
"gp10-685-07","11/12/2007 19:05","11/12/2007 22:30",68.9238,15.02
"gp10-685-07","12/12/2007 06:16","12/12/2007 06:27",68.9232,15.0249
"gp10-685-07","17/12/2007 00:14","17/12/2007 00:34",68.9058,15.0412
"gp10-685-07","17/12/2007 08:45","17/12/2007 11:25",68.8444,15.0184
"gp10-685-07","18/12/2007 08:18","18/12/2007 09:33",68.8795,15.0501
"gp10-685-07","20/12/2007 00:11","20/12/2007 05:26",68.8837,15.0318
"gp10-685-07","20/12/2007 14:44","20/12/2007 17:06",68.8447,15.0229
"gp10-685-07","20/12/2007 23:58","21/12/2007 06:25",68.7827,14.891
"gp10-685-07","21/12/2007 11:00","21/12/2007 19:45",68.7803,14.8886
"gp10-685-07","21/12/2007 20:03","21/12/2007 21:03",68.7812,14.8879
"gp10-685-07","21/12/2007 21:28","22/12/2007 00:35",68.7811,14.8875
"gp10-685-07","22/12/2007 00:37","22/12/2007 08:10",68.7815,14.8893
"gp10-685-07","22/12/2007 13:21","22/12/2007 13:48",68.7814,14.8926
"gp10-685-07","22/12/2007 13:51","22/12/2007 19:30",68.7816,14.8918
"gp10-685-07","23/12/2007 00:38","23/12/2007 07:05",68.7817,14.8886
"gp10-685-07","23/12/2007 13:38","23/12/2007 16:39",68.7821,14.892
"gp10-685-07","23/12/2007 18:53","23/12/2007 19:17",68.7819,14.8897
"gp10-685-07","29/12/2007 11:21","29/12/2007 12:08",68.8773,15.0363
"gp10-685-07","29/12/2007 17:00","30/12/2007 01:57",68.782,14.8906
"gp10-685-07","30/12/2007 02:00","30/12/2007 02:20",68.7816,14.89
"gp10-685-07","30/12/2007 05:00","30/12/2007 13:45",68.7812,14.8907
"gp10-685-07","30/12/2007 18:29","30/12/2007 19:14",68.7814,14.8908
"gp10-685-07","30/12/2007 19:21","31/12/2007 03:54",68.7813,14.8899
"gp10-685-07","31/12/2007 13:13","31/12/2007 13:24",68.7815,14.8915
"gp10-685-07","31/12/2007 13:27","31/12/2007 15:16",68.7819,14.8924
"gp10-685-07","31/12/2007 15:28","31/12/2007 16:30",68.7819,14.8917
"gp10-685-07","31/12/2007 20:39","31/12/2007 20:50",68.7823,14.89
"gp10-685-07","31/12/2007 20:53","31/12/2007 21:49",68.7823,14.8904
"gp10-685-07","31/12/2007 22:01","31/12/2007 23:04",68.7825,14.8911
"gp10-685-07","03/01/2008 19:31","03/01/2008 19:54",68.9653,14.9471
"gp10-685-07","03/01/2008 19:57","04/01/2008 00:01",68.9664,14.9471
"gp10-685-07","06/01/2008 00:04","06/01/2008 08:01",68.9676,14.9497
"gp10-685-07","08/01/2008 03:57","08/01/2008 08:07",68.9603,14.9473
"gp10-685-07","08/01/2008 14:57","08/01/2008 21:42",68.9667,14.9481
"gp10-685-07","08/01/2008 23:12","09/01/2008 02:34",68.9664,14.9486
"gp10-685-07","09/01/2008 02:47","09/01/2008 05:33",68.9669,14.9488
"gp10-685-07","09/01/2008 16:06","09/01/2008 21:33",68.9622,14.9528
"gp10-685-07","11/01/2008 07:16","11/01/2008 09:14",68.9672,14.9479
"gp10-685-07","12/01/2008 05:53","12/01/2008 08:12",68.967,14.9486
"gp10-685-07","12/01/2008 08:13","12/01/2008 09:13",68.9666,14.9478
"gp10-685-07","12/01/2008 09:26","12/01/2008 10:14",68.9665,14.9487
"gp10-685-07","12/01/2008 18:09","12/01/2008 19:06",68.9672,14.9479
"gp10-685-07","12/01/2008 19:27","12/01/2008 23:13",68.9668,14.9486
"gp10-685-07","13/01/2008 03:20","13/01/2008 04:08",68.9721,14.9475
"gp10-685-07","13/01/2008 04:11","13/01/2008 06:42",68.9683,14.9455
"gp10-685-07","13/01/2008 18:15","13/01/2008 18:57",68.9672,14.9469
"gp10-685-07","13/01/2008 19:05","14/01/2008 00:14",68.9673,14.9477
"gp10-685-07","14/01/2008 19:19","15/01/2008 01:10",68.9666,14.948
"gp10-685-07","15/01/2008 09:54","15/01/2008 12:22",68.9669,14.9486
"gp10-685-07","19/01/2008 02:27","19/01/2008 06:07",68.9651,14.9339
"gp10-685-07","20/01/2008 00:11","20/01/2008 07:50",68.9668,14.9477
"gp10-685-07","20/01/2008 12:04","20/01/2008 19:01",68.956,14.9626
"gp10-685-07","22/01/2008 02:38","22/01/2008 09:17",68.9667,14.952
"gp10-685-07","22/01/2008 09:26","22/01/2008 10:34",68.9663,14.9563
"gp10-685-07","01/02/2008 00:14","01/02/2008 03:48",68.9644,14.9479
"gp10-685-07","02/02/2008 09:48","02/02/2008 15:39",68.9667,14.9476
"gp10-685-07","04/02/2008 02:50","04/02/2008 07:18",68.9642,14.9476
"gp10-685-07","04/02/2008 07:20","04/02/2008 08:20",68.9642,14.9479
"gp10-685-07","04/02/2008 08:21","04/02/2008 09:23",68.9642,14.948
"gp10-685-07","04/02/2008 14:24","04/02/2008 19:15",68.9668,14.9499
"gp10-685-07","05/02/2008 06:13","05/02/2008 07:09",68.9653,14.9543
"gp10-685-07","05/02/2008 07:10","05/02/2008 07:58",68.965,14.9544
"gp10-685-07","05/02/2008 08:31","05/02/2008 08:58",68.9647,14.9546
"gp10-685-07","05/02/2008 08:58","05/02/2008 10:22",68.9644,14.9548
"gp10-685-07","05/02/2008 11:41","05/02/2008 17:14",68.963,14.9555
"gp10-685-07","05/02/2008 17:48","05/02/2008 19:12",68.9618,14.9562
"gp10-685-07","06/02/2008 11:41","06/02/2008 18:38",68.9649,14.9417
"gp10-685-07","09/02/2008 07:40","09/02/2008 09:06",68.9666,14.9482
"gp10-685-07","09/02/2008 09:07","09/02/2008 09:21",68.9668,14.948
"gp10-685-07","11/02/2008 22:12","11/02/2008 23:39",68.8183,14.9016
"gp10-685-07","12/02/2008 09:51","12/02/2008 11:58",68.7812,14.8895
"gp10-685-07","12/02/2008 12:09","12/02/2008 12:50",68.7814,14.8868
"gp10-685-07","12/02/2008 18:21","12/02/2008 21:37",68.7808,14.8847
"gp10-685-07","13/02/2008 07:54","13/02/2008 08:45",68.7809,14.8847
"gp10-685-07","13/02/2008 12:24","13/02/2008 12:47",68.781,14.8847
"gp10-685-07","14/02/2008 17:46","14/02/2008 19:23",68.7814,14.8848
"gp10-685-07","14/02/2008 19:25","14/02/2008 19:36",68.7814,14.8848
"gp10-685-07","14/02/2008 20:00","15/02/2008 08:42",68.7815,14.8848
"gp10-685-07","15/02/2008 18:22","15/02/2008 23:13",68.7817,14.8849
"gp10-685-07","16/02/2008 08:34","16/02/2008 10:32",68.7819,14.8849
"gp10-685-07","16/02/2008 16:02","16/02/2008 22:35",68.782,14.8849
"gp10-685-07","16/02/2008 22:37","17/02/2008 00:47",68.782,14.8849
"gp10-685-07","17/02/2008 01:01","17/02/2008 05:44",68.7821,14.8849
"gp10-685-07","17/02/2008 11:40","17/02/2008 12:22",68.7822,14.8849
"gp10-685-07","17/02/2008 12:33","17/02/2008 12:48",68.7822,14.8849
"gp10-685-07","17/02/2008 12:49","17/02/2008 13:00",68.7822,14.8849
"gp10-685-07","17/02/2008 13:03","17/02/2008 13:24",68.7822,14.8849
"gp10-685-07","17/02/2008 13:32","17/02/2008 18:41",68.7822,14.8849
"gp10-685-07","17/02/2008 19:08","17/02/2008 19:49",68.7823,14.8849
"gp10-655-07","30/08/2007 10:15","30/08/2007 11:58",68.9403,14.933
"gp10-655-07","31/08/2007 06:32","31/08/2007 08:42",69.067,15.1758
"gp10-655-07","01/09/2007 06:10","01/09/2007 08:59",69.021,15.0623
"gp10-655-07","03/09/2007 07:19","03/09/2007 12:28",69.0673,15.1773
"gp10-655-07","04/09/2007 08:15","04/09/2007 13:42",69.065,15.1793
"gp10-655-07","07/09/2007 06:27","07/09/2007 07:44",69.0673,15.1775
"gp10-655-07","07/09/2007 08:03","07/09/2007 09:38",69.0673,15.1779
"gp10-655-07","07/09/2007 12:33","07/09/2007 17:16",69.0634,15.1654
"gp10-655-07","08/09/2007 04:55","08/09/2007 07:02",69.0685,15.18
"gp10-655-07","08/09/2007 07:06","08/09/2007 07:23",69.0679,15.176
"gp10-655-07","08/09/2007 14:34","08/09/2007 18:56",69.0624,15.1766
"gp10-655-07","09/09/2007 06:16","09/09/2007 07:16",69.0663,15.178
"gp10-655-07","09/09/2007 15:52","09/09/2007 19:02",69.0203,15.0617
"gp10-655-07","10/09/2007 05:26","10/09/2007 06:32",69.0211,15.0622
"gp10-655-07","10/09/2007 06:32","10/09/2007 07:10",69.0209,15.0599
"gp10-655-07","10/09/2007 14:55","10/09/2007 20:10",69.0629,15.1763
"gp10-655-07","11/09/2007 06:48","11/09/2007 07:06",69.0673,15.1776
"gp10-655-07","11/09/2007 07:08","11/09/2007 08:23",69.0674,15.1773
"gp10-655-07","11/09/2007 14:50","11/09/2007 15:14",69.0673,15.1771
"gp10-655-07","12/09/2007 15:38","12/09/2007 20:53",69.0653,15.1761
"gp10-655-07","13/09/2007 05:39","13/09/2007 08:07",69.0672,15.177
"gp10-655-07","13/09/2007 08:09","13/09/2007 08:50",69.067,15.1772
"gp10-655-07","14/09/2007 07:56","14/09/2007 08:29",69.0673,15.178
"gp10-655-07","15/09/2007 05:53","15/09/2007 10:03",69.0216,15.0578
"gp10-655-07","16/09/2007 06:38","16/09/2007 10:15",69.0214,15.063
"gp10-655-07","16/09/2007 18:09","16/09/2007 22:31",69.0203,15.0595
"gp10-655-07","17/09/2007 06:23","17/09/2007 10:45",69.0217,15.0618
"gp10-655-07","18/09/2007 07:29","18/09/2007 09:51",69.0225,15.0664
"gp10-655-07","19/09/2007 06:28","19/09/2007 13:31",69.0672,15.1775
"gp10-655-07","20/09/2007 06:17","20/09/2007 14:14",69.0642,15.1766
"gp10-655-07","20/09/2007 20:10","20/09/2007 21:06",69.0668,15.1768
"gp10-655-07","20/09/2007 21:05","21/09/2007 01:24",69.0676,15.1775
"gp10-655-07","21/09/2007 08:40","21/09/2007 15:13",69.0662,15.1705
"gp10-655-07","22/09/2007 10:35","22/09/2007 16:08",69.0648,15.1745
"gp10-655-07","23/09/2007 13:01","23/09/2007 15:38",69.0671,15.1801
"gp10-655-07","24/09/2007 13:27","24/09/2007 19:00",69.0672,15.1787
"gp10-655-07","25/09/2007 14:44","25/09/2007 18:30",69.0195,15.0565
"gp10-655-07","26/09/2007 18:57","26/09/2007 20:06",69.0671,15.1776
"gp10-655-07","27/09/2007 04:19","27/09/2007 07:26",69.065,15.1754
"gp10-655-07","27/09/2007 07:30","27/09/2007 08:14",69.0674,15.177
"gp10-655-07","27/09/2007 09:02","27/09/2007 09:32",69.0668,15.178
"gp10-655-07","27/09/2007 16:31","27/09/2007 20:08",69.0205,15.0618
"gp10-655-07","28/09/2007 05:47","28/09/2007 08:36",69.0219,15.0617
"gp10-655-07","28/09/2007 16:57","28/09/2007 20:55",69.0212,15.0613
"gp10-655-07","29/09/2007 05:45","29/09/2007 10:16",69.0211,15.0624
"gp10-655-07","29/09/2007 16:44","29/09/2007 21:53",69.0238,15.0657
"gp10-655-07","30/09/2007 07:00","30/09/2007 10:37",69.0212,15.0624
"gp10-655-07","30/09/2007 18:17","30/09/2007 22:33",69.0154,15.0543
"gp10-655-07","01/10/2007 06:55","01/10/2007 10:44",69.0214,15.0625
"gp10-655-07","01/10/2007 17:50","01/10/2007 23:47",69.021,15.0617
"gp10-655-07","03/10/2007 11:08","03/10/2007 11:53",69.0213,15.062
"gp10-655-07","03/10/2007 20:39","04/10/2007 02:06",69.0214,15.0619
"gp10-655-07","04/10/2007 23:50","05/10/2007 04:03",69.0207,15.0614
"gp10-655-07","05/10/2007 09:28","05/10/2007 17:49",69.0206,15.0573
"gp10-655-07","05/10/2007 22:04","06/10/2007 04:19",69.0217,15.0612
"gp10-655-07","06/10/2007 14:11","06/10/2007 16:42",69.0216,15.0646
"gp10-655-07","07/10/2007 13:26","07/10/2007 17:30",69.0213,15.0614
"gp10-655-07","08/10/2007 14:18","08/10/2007 16:13",69.0205,15.0592
"gp10-655-07","09/10/2007 16:04","09/10/2007 17:36",69.0209,15.0609
"gp10-655-07","10/10/2007 16:13","10/10/2007 19:02",69.0208,15.0608
"gp10-655-07","10/10/2007 19:03","10/10/2007 19:27",69.0194,15.062
"gp10-655-07","11/10/2007 17:52","11/10/2007 20:08",69.0208,15.0614
"gp10-655-07","12/10/2007 16:13","12/10/2007 17:00",69.0205,15.0607
"gp10-655-07","12/10/2007 16:59","12/10/2007 21:00",69.0187,15.066
"gp10-655-07","13/10/2007 06:22","13/10/2007 06:55",69.0214,15.0622
"gp10-655-07","13/10/2007 07:15","13/10/2007 08:39",69.0211,15.0614
"gp10-655-07","13/10/2007 08:41","13/10/2007 09:38",69.0216,15.0663
"gp10-655-07","13/10/2007 16:18","13/10/2007 20:37",69.02,15.0632
"gp10-655-07","15/10/2007 07:26","15/10/2007 10:03",68.9175,14.8365
"gp10-655-07","15/10/2007 17:43","15/10/2007 22:34",68.9169,14.837
"gp10-655-07","16/10/2007 07:43","16/10/2007 10:56",68.9159,14.8376
"gp10-655-07","16/10/2007 18:25","16/10/2007 23:46",68.9174,14.8372
"gp10-655-07","17/10/2007 08:14","17/10/2007 10:09",68.9178,14.8366
"gp10-655-07","17/10/2007 20:35","18/10/2007 00:15",68.9162,14.8423
"gp10-655-07","18/10/2007 19:55","19/10/2007 02:04",68.9172,14.8369
"gp10-655-07","19/10/2007 08:27","19/10/2007 15:30",68.9145,14.8336
"gp10-655-07","19/10/2007 21:37","20/10/2007 01:53",68.9169,14.8365
"gp10-655-07","20/10/2007 10:29","20/10/2007 15:32",68.9148,14.8326
"gp10-655-07","20/10/2007 20:40","21/10/2007 05:31",68.9194,14.8396
"gp10-655-07","21/10/2007 09:47","21/10/2007 16:32",68.9174,14.8376
"gp10-655-07","21/10/2007 23:40","22/10/2007 04:55",68.9177,14.832
"gp10-655-07","22/10/2007 14:02","22/10/2007 17:18",68.9175,14.8373
"gp10-655-07","23/10/2007 01:17","23/10/2007 05:21",68.918,14.8265
"gp10-655-07","23/10/2007 12:55","23/10/2007 18:10",68.9166,14.8371
"gp10-655-07","24/10/2007 02:37","24/10/2007 02:52",68.9177,14.8367
"gp10-655-07","24/10/2007 14:07","24/10/2007 15:59",68.9174,14.8365
"gp10-655-07","24/10/2007 15:58","24/10/2007 19:08",68.9155,14.8364
"gp10-655-07","25/10/2007 02:10","25/10/2007 04:47",68.9173,14.8269
"gp10-655-07","25/10/2007 17:30","25/10/2007 18:03",68.9174,14.837
"gp10-655-07","25/10/2007 18:04","25/10/2007 20:11",68.9159,14.8369
"gp10-655-07","26/10/2007 07:55","26/10/2007 09:06",68.9175,14.8362
"gp10-655-07","26/10/2007 15:47","26/10/2007 20:09",68.9175,14.8359
"gp10-655-07","27/10/2007 16:34","27/10/2007 21:02",68.9165,14.8346
"gp10-655-07","28/10/2007 08:03","28/10/2007 10:31",68.9178,14.8368
